n_clusters	metric	value	method	long_method	feature_type	tile_size	distance	ndim	resolution	rds_file	clustering_file	snn_file	seed
2283	15	AV	0.977610976043133	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed2/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed2/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	2
2284	15	AW2	0.880584422063909	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed2/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed2/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	2
2285	15	AV2	0.960416465861519	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed2/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed2/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	2
2286	15	ARI2	0.918769549844547	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed2/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed2/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	2
2287	15	ARI	0.892603472683265	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed5/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed5/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	5
2288	15	AMI	0.914180091005272	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed5/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed5/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	5
2289	15	MI	2.32499221611083	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed5/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed5/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	5
2290	15	VI	0.265354189239048	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed5/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed5/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	5
2291	15	AW	0.820894146486543	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed5/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed5/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	5
2292	15	AV	0.978040325984976	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed5/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed5/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	5
2293	15	AW2	0.888513280372155	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed5/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed5/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	5
2294	15	AV2	0.960416465861519	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed5/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed5/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	5
2295	15	ARI2	0.923066748581806	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed5/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed5/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	5
2296	15	ARI	0.887509740839367	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed42/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed42/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	42
2297	15	AMI	0.911812786803023	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed42/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed42/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	42
2298	15	MI	2.32499221611084	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed42/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed42/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	42
2299	15	VI	0.271945288800196	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed42/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed42/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	42
2300	15	AW	0.812459457479358	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed42/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed42/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	42
2301	15	AV	0.977836603960249	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed42/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed42/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	42
2302	15	AW2	0.884709166958069	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed42/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed42/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	42
2303	15	AV2	0.960416465861519	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed42/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed42/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	42
2304	15	ARI2	0.921009644364133	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed42/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed42/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	42
2305	15	ARI	0.88131413932326	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed123/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed123/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	123
2306	15	AMI	0.909082267875063	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed123/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed123/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	123
2307	15	MI	2.32499221611083	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed123/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed123/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	123
2308	15	VI	0.279590283511778	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed123/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed123/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	123
2309	15	AW	0.802304078173982	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed123/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed123/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	123
2310	15	AV	0.97758575556874	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed123/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed123/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	123
2311	15	AW2	0.880129008210329	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed123/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed123/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	123
2312	15	AV2	0.960416465861519	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed123/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed123/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	123
2313	15	ARI2	0.918521605116909	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed123/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed123/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	123
2314	15	ARI	0.88615379172689	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed197/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed197/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	197
2315	15	AMI	0.911274723087965	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed197/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed197/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	197
2316	15	MI	2.32424216486823	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed197/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed197/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	197
2317	15	VI	0.274125171781903	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed197/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed197/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	197
2318	15	AW	0.810793239160563	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed197/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed197/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	197
2319	15	AV	0.9769588927519	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed197/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed197/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	197
2320	15	AW2	0.883764666525602	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed197/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed197/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	197
2321	15	AV2	0.960646662049089	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed197/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed197/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	197
2322	15	ARI2	0.92060329903831	SnapATAC1	SnapATAC1	default	5000	default	15	0.35	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed197/r0.35_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed197/r0.35.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	197
2323	16	ARI	0.857089369153787	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed0/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed0/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	0
2324	16	AMI	0.888267961534147	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed0/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed0/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	0
2325	16	MI	2.3250231337985	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed0/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed0/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	0
2326	16	VI	0.339346615458159	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed0/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed0/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	0
2327	16	AW	0.763614381786964	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed0/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed0/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	0
2328	16	AV	0.976641239437748	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed0/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed0/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	0
2329	16	AW2	0.83972148144097	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed0/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed0/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	0
2330	16	AV2	0.962770391701232	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed0/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed0/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	0
2331	16	ARI2	0.897045908115537	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed0/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed0/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	0
2332	16	ARI	0.858908320606324	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed2/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed2/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	2
2333	16	AMI	0.889600681623264	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed2/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed2/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	2
2334	16	MI	2.32439086280262	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed2/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed2/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	2
2335	16	VI	0.335986650182744	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed2/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed2/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	2
2336	16	AW	0.766910446336755	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed2/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed2/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	2
2337	16	AV	0.975986803003243	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed2/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed2/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	2
2338	16	AW2	0.843616923821976	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed2/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed2/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	2
2339	16	AV2	0.962997643788125	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed2/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed2/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	2
2340	16	ARI2	0.899362957063988	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed2/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed2/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	2
2341	16	ARI	0.856471059817226	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed5/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed5/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	5
2342	16	AMI	0.888027808849189	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed5/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed5/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	5
2343	16	MI	2.32502272975576	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed5/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed5/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	5
2344	16	VI	0.340053461173908	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed5/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed5/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	5
2345	16	AW	0.762649833521945	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed5/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed5/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	5
2346	16	AV	0.976614194022666	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed5/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed5/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	5
2347	16	AW2	0.839310199595273	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed5/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed5/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	5
2348	16	AV2	0.962771547772101	SnapATAC1	SnapATAC1	default	5000	default	15	0.45	candidate1/evaluation/SnapATAC1/default/5000/default/15/seed5/r0.45_evaluation.RDS	candidate1/clustering/SnapATAC1/default/5000/default/15/seed5/r0.45.tsv	candidate1/clustering/SnapATAC1/default/5000/default/15/sobj_SNN.RDS	5
